TIME,GEO,SEX,UNIT,AGE,C_BIRTH,Value,Flag and Footnotes
2007,"Former Yugoslav Republic of Macedonia, the",Males,Percentage,From 15 to 19 years,Total,62.8,
2007,"Former Yugoslav Republic of Macedonia, the",Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Males,Percentage,From 15 to 24 years,Reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Males,Percentage,From 15 to 24 years,Total,57.4,
2007,"Former Yugoslav Republic of Macedonia, the",Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Males,Percentage,From 15 to 29 years,Reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Males,Percentage,From 15 to 29 years,Total,49.7,
2007,"Former Yugoslav Republic of Macedonia, the",Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Males,Percentage,From 20 to 24 years,Reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Males,Percentage,From 20 to 24 years,Total,55.5,
2007,"Former Yugoslav Republic of Macedonia, the",Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Males,Percentage,From 20 to 29 years,Reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Males,Percentage,From 20 to 29 years,Total,47.7,
2007,"Former Yugoslav Republic of Macedonia, the",Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Males,Percentage,From 25 to 29 years,Reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Males,Percentage,From 25 to 29 years,Total,41.7,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 15 to 19 years,Reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 15 to 19 years,Total,62.2,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 15 to 24 years,Reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 15 to 24 years,Total,58.2,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 15 to 29 years,Reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 15 to 29 years,Total,50.4,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 20 to 24 years,Reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 20 to 24 years,Total,57.1,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 20 to 29 years,Reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 20 to 29 years,Total,49.1,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 25 to 29 years,Reporting country,:,
2007,"Former Yugoslav Republic of Macedonia, the",Females,Percentage,From 25 to 29 years,Total,43.6,
2007,Turkey,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2007,Turkey,Total,Percentage,From 15 to 19 years,Reporting country,:,
2007,Turkey,Total,Percentage,From 15 to 19 years,Total,17,
2007,Turkey,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2007,Turkey,Total,Percentage,From 15 to 24 years,Reporting country,:,
2007,Turkey,Total,Percentage,From 15 to 24 years,Total,17.2,
2007,Turkey,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2007,Turkey,Total,Percentage,From 15 to 29 years,Reporting country,:,
2007,Turkey,Total,Percentage,From 15 to 29 years,Total,14.2,
2007,Turkey,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2007,Turkey,Total,Percentage,From 20 to 24 years,Reporting country,:,
2007,Turkey,Total,Percentage,From 20 to 24 years,Total,17.4,
2007,Turkey,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2007,Turkey,Total,Percentage,From 20 to 29 years,Reporting country,:,
2007,Turkey,Total,Percentage,From 20 to 29 years,Total,13.6,
2007,Turkey,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2007,Turkey,Total,Percentage,From 25 to 29 years,Reporting country,:,
2007,Turkey,Total,Percentage,From 25 to 29 years,Total,10.9,
2007,Turkey,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2007,Turkey,Males,Percentage,From 15 to 19 years,Reporting country,:,
2007,Turkey,Males,Percentage,From 15 to 19 years,Total,17.5,
2007,Turkey,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2007,Turkey,Males,Percentage,From 15 to 24 years,Reporting country,:,
2007,Turkey,Males,Percentage,From 15 to 24 years,Total,17.1,
2007,Turkey,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2007,Turkey,Males,Percentage,From 15 to 29 years,Reporting country,:,
2007,Turkey,Males,Percentage,From 15 to 29 years,Total,13.8,
2007,Turkey,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2007,Turkey,Males,Percentage,From 20 to 24 years,Reporting country,:,
2007,Turkey,Males,Percentage,From 20 to 24 years,Total,16.9,
2007,Turkey,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2007,Turkey,Males,Percentage,From 20 to 29 years,Reporting country,:,
2007,Turkey,Males,Percentage,From 20 to 29 years,Total,12.9,
2007,Turkey,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2007,Turkey,Males,Percentage,From 25 to 29 years,Reporting country,:,
2007,Turkey,Males,Percentage,From 25 to 29 years,Total,10.4,
2007,Turkey,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2007,Turkey,Females,Percentage,From 15 to 19 years,Reporting country,:,
2007,Turkey,Females,Percentage,From 15 to 19 years,Total,16,
2007,Turkey,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2007,Turkey,Females,Percentage,From 15 to 24 years,Reporting country,:,
2007,Turkey,Females,Percentage,From 15 to 24 years,Total,17.5,
2007,Turkey,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2007,Turkey,Females,Percentage,From 15 to 29 years,Reporting country,:,
2007,Turkey,Females,Percentage,From 15 to 29 years,Total,15.4,
2007,Turkey,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2007,Turkey,Females,Percentage,From 20 to 24 years,Reporting country,:,
2007,Turkey,Females,Percentage,From 20 to 24 years,Total,18.3,
2007,Turkey,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2007,Turkey,Females,Percentage,From 20 to 29 years,Reporting country,:,
2007,Turkey,Females,Percentage,From 20 to 29 years,Total,15.2,
2007,Turkey,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2007,Turkey,Females,Percentage,From 25 to 29 years,Reporting country,:,
2007,Turkey,Females,Percentage,From 25 to 29 years,Total,12.3,
2008,European Union (28 countries),Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,26.1,u
2008,European Union (28 countries),Total,Percentage,From 15 to 19 years,Reporting country,19.7,
2008,European Union (28 countries),Total,Percentage,From 15 to 19 years,Total,20.4,
2008,European Union (28 countries),Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,15.6,
2008,European Union (28 countries),Total,Percentage,From 15 to 24 years,Reporting country,15.3,
2008,European Union (28 countries),Total,Percentage,From 15 to 24 years,Total,15.6,
2008,European Union (28 countries),Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,10.9,
2008,European Union (28 countries),Total,Percentage,From 15 to 29 years,Reporting country,11.7,
2008,European Union (28 countries),Total,Percentage,From 15 to 29 years,Total,12,
2008,European Union (28 countries),Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,12.6,u
2008,European Union (28 countries),Total,Percentage,From 20 to 24 years,Reporting country,13.7,
2008,European Union (28 countries),Total,Percentage,From 20 to 24 years,Total,13.9,
2008,European Union (28 countries),Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,9.4,
2008,European Union (28 countries),Total,Percentage,From 20 to 29 years,Reporting country,10.5,
2008,European Union (28 countries),Total,Percentage,From 20 to 29 years,Total,10.8,
2008,European Union (28 countries),Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,7.7,
2008,European Union (28 countries),Total,Percentage,From 25 to 29 years,Reporting country,8.2,
2008,European Union (28 countries),Total,Percentage,From 25 to 29 years,Total,8.5,
2008,European Union (28 countries),Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,33.1,u
2008,European Union (28 countries),Males,Percentage,From 15 to 19 years,Reporting country,19.6,
2008,European Union (28 countries),Males,Percentage,From 15 to 19 years,Total,20.3,
2008,European Union (28 countries),Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,17.1,u
2008,European Union (28 countries),Males,Percentage,From 15 to 24 years,Reporting country,15.4,
2008,European Union (28 countries),Males,Percentage,From 15 to 24 years,Total,15.7,
2008,European Union (28 countries),Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,10.9,
2008,European Union (28 countries),Males,Percentage,From 15 to 29 years,Reporting country,11.7,
2008,European Union (28 countries),Males,Percentage,From 15 to 29 years,Total,11.9,
2008,European Union (28 countries),Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,12.1,u
2008,European Union (28 countries),Males,Percentage,From 20 to 24 years,Reporting country,13.9,
2008,European Union (28 countries),Males,Percentage,From 20 to 24 years,Total,14,
2008,European Union (28 countries),Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,8.5,u
2008,European Union (28 countries),Males,Percentage,From 20 to 29 years,Reporting country,10.4,
2008,European Union (28 countries),Males,Percentage,From 20 to 29 years,Total,10.6,
2008,European Union (28 countries),Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,6.7,u
2008,European Union (28 countries),Males,Percentage,From 25 to 29 years,Reporting country,7.9,
2008,European Union (28 countries),Males,Percentage,From 25 to 29 years,Total,8.2,
2008,European Union (28 countries),Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2008,European Union (28 countries),Females,Percentage,From 15 to 19 years,Reporting country,19.8,
2008,European Union (28 countries),Females,Percentage,From 15 to 19 years,Total,20.6,
2008,European Union (28 countries),Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,14.2,u
2008,European Union (28 countries),Females,Percentage,From 15 to 24 years,Reporting country,15.2,
2008,European Union (28 countries),Females,Percentage,From 15 to 24 years,Total,15.6,
2008,European Union (28 countries),Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,10.9,
2008,European Union (28 countries),Females,Percentage,From 15 to 29 years,Reporting country,11.8,
2008,European Union (28 countries),Females,Percentage,From 15 to 29 years,Total,12.2,
2008,European Union (28 countries),Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,13,u
2008,European Union (28 countries),Females,Percentage,From 20 to 24 years,Reporting country,13.5,
2008,European Union (28 countries),Females,Percentage,From 20 to 24 years,Total,13.8,
2008,European Union (28 countries),Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,10.2,
2008,European Union (28 countries),Females,Percentage,From 20 to 29 years,Reporting country,10.6,
2008,European Union (28 countries),Females,Percentage,From 20 to 29 years,Total,10.9,
2008,European Union (28 countries),Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,8.7,u
2008,European Union (28 countries),Females,Percentage,From 25 to 29 years,Reporting country,8.5,
2008,European Union (28 countries),Females,Percentage,From 25 to 29 years,Total,8.9,
2008,European Union (27 countries),Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,26.1,u
2008,European Union (27 countries),Total,Percentage,From 15 to 19 years,Reporting country,19.6,
2008,European Union (27 countries),Total,Percentage,From 15 to 19 years,Total,20.3,
2008,European Union (27 countries),Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,15.6,
2008,European Union (27 countries),Total,Percentage,From 15 to 24 years,Reporting country,15.2,
2008,European Union (27 countries),Total,Percentage,From 15 to 24 years,Total,15.6,
2008,European Union (27 countries),Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,11,
2008,European Union (27 countries),Total,Percentage,From 15 to 29 years,Reporting country,11.7,
2008,European Union (27 countries),Total,Percentage,From 15 to 29 years,Total,12,
2008,European Union (27 countries),Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,12.5,u
2008,European Union (27 countries),Total,Percentage,From 20 to 24 years,Reporting country,13.6,
2008,European Union (27 countries),Total,Percentage,From 20 to 24 years,Total,13.9,
2008,European Union (27 countries),Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,9.4,
2008,European Union (27 countries),Total,Percentage,From 20 to 29 years,Reporting country,10.5,
2008,European Union (27 countries),Total,Percentage,From 20 to 29 years,Total,10.7,
2008,European Union (27 countries),Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,7.8,
2008,European Union (27 countries),Total,Percentage,From 25 to 29 years,Reporting country,8.2,
2008,European Union (27 countries),Total,Percentage,From 25 to 29 years,Total,8.5,
2008,European Union (27 countries),Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,33.1,u
2008,European Union (27 countries),Males,Percentage,From 15 to 19 years,Reporting country,19.5,
2008,European Union (27 countries),Males,Percentage,From 15 to 19 years,Total,20.1,
2008,European Union (27 countries),Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,17,u
2008,European Union (27 countries),Males,Percentage,From 15 to 24 years,Reporting country,15.4,
